Region,Country,IncomeGroup,IDAStatus,TypeofPPI,Sector,InvestmentYear,TotalInvestment,InvestmentRange,SubtypeOfPPI,FinancialClosureYear,pppProject,mdbSupport,GDP,Inflation,Political Support,ProjectStatus
0,11,2,2,0,2,1998,18,3,11,1998,1,1,1.03E+02,-0.773186012,32.978722,1
0,11,2,2,2,0,2019,391.2,0,7,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,2,2019,41.23,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,3,2,2014,29.349118,3,5,2014,1,1,1.05E+03,1.921641628,28.571428,0
0,11,2,2,1,2,2014,43.95,3,9,2014,0,1,1.05E+03,1.921641628,28.571428,0
0,11,2,2,3,2,2014,29.349118,3,5,2014,1,1,1.05E+03,1.921641628,28.571428,0
0,11,2,2,2,1,2017,115.64,0,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,1,2016,41.51,3,1,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,1,2015,34.99,3,0,2015,1,1,1.11E+03,1.437023809,26.190475,0
0,11,2,2,2,1,2017,34.84,3,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,1,2018,29.7,3,0,2018,1,1,1.39E+03,2.0747904,36.320755,0
0,11,2,2,2,2,2009,7.74,3,0,2009,1,1,5.10E+02,-0.728165251,30.805687,0
0,11,2,2,2,2,2009,19.16,3,0,2009,1,1,5.10E+02,-0.728165251,30.805687,0
0,11,2,2,2,2,2009,5.12,3,0,2009,1,1,5.10E+02,-0.728165251,30.805687,0
0,11,2,2,2,1,2017,24.91,3,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,2,2014,8.14,3,0,2014,1,1,1.05E+03,1.921641628,28.571428,0
0,11,2,2,2,1,2013,54.88,3,0,2013,1,1,9.57E+02,2.621050017,26.540285,0
0,11,2,2,3,2,2013,29.349118,3,5,2013,1,1,9.57E+02,2.621050017,26.540285,0
0,11,2,2,2,1,2019,89.48,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,2,2008,2.14592,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,2,2008,2.86123,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,0,2,2008,28.6123,3,11,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,2,2008,21.03,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,2,2008,18.598,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,2,2008,6.91345,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,2,2008,7.72961,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,2,2013,52.58,3,0,2013,1,1,9.57E+02,2.621050017,26.540285,0
0,11,2,2,2,2,2015,28.04,3,0,2015,1,1,1.11E+03,1.437023809,26.190475,0
0,11,2,2,2,2,2015,27.3,3,0,2015,1,1,1.11E+03,1.437023809,26.190475,0
0,11,2,2,0,2,2007,5.21,3,11,2007,1,1,3.55E+02,4.816767674,28.019323,0
0,11,2,2,1,2,2007,30.7,3,9,2007,0,1,3.55E+02,4.816767674,28.019323,0
0,11,2,2,2,2,2007,14.47,3,0,2007,1,1,3.55E+02,4.816767674,28.019323,0
0,11,2,2,2,2,2016,2.99,3,0,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,2,2002,100,0,0,2002,1,1,1.47E+02,-0.731970902,32.275131,0
0,11,2,2,2,2,2005,22.59,3,0,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,2,1,2016,111.19,0,0,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,0,2,2015,8.03,3,11,2015,1,1,1.11E+03,1.437023809,26.190475,0
0,11,2,2,2,2,2016,35.82,3,0,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,1,2018,42.55,3,0,2018,1,1,1.39E+03,2.0747904,36.320755,0
0,11,2,2,2,2,2017,161.2,0,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,1,2017,57.72,3,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,2,2005,3.92,3,0,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,2,2,2004,4.83,3,0,2004,1,1,1.96E+02,3.824637431,31.553398,0
0,11,2,2,2,2,2003,4.83,3,0,2003,1,1,1.66E+02,1.127603487,28.643215,0
0,11,2,2,2,2,2003,8.7,3,0,2003,1,1,1.66E+02,1.127603487,28.643215,0
0,11,2,2,2,2,2006,9.7,3,0,2006,1,1,2.75E+02,1.649430995,27.536232,0
0,11,2,2,2,2,2005,15.1,3,0,2005,1,1,2.29E+02,1.776414077,30.097088,1
0,11,2,2,2,2,2004,2.4,3,0,2004,1,1,1.96E+02,3.824637431,31.553398,0
0,11,2,2,2,2,2017,149.39,0,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,2,2016,19.79,3,0,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,1,2017,37,3,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,2,2018,36.62,3,0,2018,1,1,1.39E+03,2.0747904,36.320755,0
0,11,2,2,2,2,2004,7.08,3,0,2004,1,1,1.96E+02,3.824637431,31.553398,0
0,11,2,2,0,2,2002,15.1,3,11,2002,1,1,1.47E+02,-0.731970902,32.275131,0
0,11,2,2,2,1,2016,63.22,3,0,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,2,2016,75.61,3,0,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,2,2016,59.45,3,0,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,0,2,2015,58.99,3,2,2015,1,1,1.11E+03,1.437023809,26.190475,0
0,11,2,2,3,2,2011,29.349118,3,5,2011,1,1,7.55E+02,5.553898923,27.962086,0
0,11,2,2,3,2,2011,29.349118,3,5,2011,1,1,7.55E+02,5.553898923,27.962086,0
0,11,2,2,2,2,2010,5.02,3,0,2010,1,1,6.09E+02,3.175324753,25.592417,0
0,11,2,2,2,1,2014,29.65,3,0,2014,1,1,1.05E+03,1.921641628,28.571428,0
0,11,2,2,2,1,2015,31.14,3,0,2015,1,1,1.11E+03,1.437023809,26.190475,0
0,11,2,2,2,1,2014,37.07,3,0,2014,1,1,1.05E+03,1.921641628,28.571428,0
0,11,2,2,2,1,2017,51.15,3,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,1,2014,51.89,3,7,2014,1,1,1.05E+03,1.921641628,28.571428,0
0,11,2,2,0,1,2013,776,2,7,2013,1,1,9.57E+02,2.621050017,26.540285,0
0,11,2,2,2,1,2012,86.88,3,0,2012,1,1,8.53E+02,2.619524326,27.962086,0
0,11,2,2,2,1,2017,173,0,7,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,2,2008,5.5794,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,2,2008,15.8798,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,2,2008,3.47639,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,1,2018,185.5,0,7,2018,1,1,1.39E+03,2.0747904,36.320755,0
0,11,2,2,2,1,2019,364.64,0,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,1,2019,123.68,0,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,1,2019,47,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,1,2019,66.53,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,1,2012,45.96,3,0,2012,1,1,8.53E+02,2.619524326,27.962086,0
0,11,2,2,2,1,2016,51.89,3,0,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,0,1,2019,21.75,3,2,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,2,2019,9.66,3,1,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,2,2019,21.83,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,0,2,2019,127.27,0,2,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,2,2008,5.44778,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,1,2016,27.5,3,1,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,1,2016,38.55,3,1,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,1,2018,103.2,0,0,2018,1,1,1.39E+03,2.0747904,36.320755,0
0,11,2,2,2,1,2016,24.46,3,0,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,0,2,2019,188.04,0,2,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,0,1,2019,12,3,2,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,1,2019,47.07,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,2,2020,154.16,0,0,2020,1,1,1.47E+03,2.419421895,27.830189,0
0,11,2,2,2,2,2022,37.48,3,0,2022,1,1,1.79E+03,1.973575557,28.301888,0
0,11,2,2,2,2,2020,28.67,3,0,2020,1,1,1.47E+03,2.419421895,27.830189,0
0,11,2,2,0,2,2021,101.1,0,2,2020,1,1,1.78E+03,0.981015136,28.301888,0
0,11,2,2,2,2,2008,5.00715,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,2,2006,4.51694,3,0,2006,1,1,2.75E+02,1.649430995,27.536232,0
0,11,2,2,2,2,2007,5.22996,3,0,2007,1,1,3.55E+02,4.816767674,28.019323,0
0,11,2,2,2,2,2008,25.3219,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,2,2007,7.89,3,0,2007,1,1,3.55E+02,4.816767674,28.019323,0
0,11,2,2,2,2,2005,15.94,3,0,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,0,2,2006,3.14,3,11,2006,1,1,2.75E+02,1.649430995,27.536232,0
0,11,2,2,2,2,2005,19.44,3,0,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,2,1,2016,59.3,3,0,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,1,2018,69.09,3,0,2018,1,1,1.39E+03,2.0747904,36.320755,0
0,11,2,2,0,2,2019,24.61,3,2,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,1,2018,131,0,1,2018,1,1,1.39E+03,2.0747904,36.320755,0
0,11,2,2,2,1,2017,77.69,3,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,1,2017,58,3,7,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,0,1,2017,227,0,7,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,0,2019,43.59,3,1,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,0,2,2019,15.4,3,11,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,2,2019,91,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,1,2019,19.06,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,0,2,2002,20,3,2,2002,1,1,1.47E+02,-0.731970902,32.275131,0
0,11,2,2,2,2,2019,9.44,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,2,2019,20.8,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,0,2,2019,12.04,3,2,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,0,2,2021,96.19,3,2,2021,1,1,1.78E+03,0.981015136,28.301888,0
0,11,2,2,2,2,2021,39.15,3,7,2021,1,1,1.78E+03,0.981015136,28.301888,0
0,11,2,2,2,2,2022,32.41,3,7,2022,1,1,1.79E+03,1.973575557,28.301888,0
0,11,2,2,2,2,2022,274,0,7,2022,1,1,1.79E+03,1.973575557,28.301888,0
0,11,2,2,2,1,2022,177.52,0,0,2022,1,1,1.79E+03,1.973575557,28.301888,0
0,11,2,2,0,2,2019,10.8,3,2,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,2,2019,21.6,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,1,2019,65.6,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,1,2019,83.76,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,2,2019,77.69,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,2,2020,37.76,3,0,2020,1,1,1.47E+03,2.419421895,27.830189,0
0,11,2,2,2,2,2020,5.1,3,0,2020,1,1,1.47E+03,2.419421895,27.830189,0
0,11,2,2,2,2,2022,203.48,0,7,2022,1,1,1.79E+03,1.973575557,28.301888,0
0,11,2,2,2,2,2020,79.6,3,0,2020,1,1,1.47E+03,2.419421895,27.830189,0
0,11,2,2,2,2,2021,99.1,3,0,2021,1,1,1.78E+03,0.981015136,28.301888,0
0,11,2,2,2,2,2021,131.29,0,0,2021,1,1,1.78E+03,0.981015136,28.301888,0
0,11,2,2,2,2,1996,16,3,0,1996,1,1,8.64E+01,8.313160289,44.148937,0
0,11,2,2,2,2,2021,23.94,3,7,2021,1,1,1.78E+03,0.981015136,28.301888,0
0,11,2,2,0,2,2021,53.23,3,11,2021,1,1,1.78E+03,0.981015136,28.301888,0
0,11,2,2,0,2,2023,25,3,7,2023,1,1,1.78E+03,0.234836829,0,0
0,11,2,2,2,2,2020,136,0,0,2020,1,1,1.47E+03,2.419421895,27.830189,0
0,11,2,2,3,2,2020,28.74,3,5,2020,1,1,1.47E+03,2.419421895,27.830189,0
0,11,2,2,3,2,2020,21.92,3,5,2020,1,1,1.47E+03,2.419421895,27.830189,0
0,11,2,2,2,2,2001,120,0,0,2001,1,1,1.34E+02,0.719125609,0,0
0,11,2,2,2,2,2021,129.86,0,0,2021,1,1,1.78E+03,0.981015136,28.301888,0
0,11,2,2,2,2,2020,70,3,0,2020,1,1,1.47E+03,2.419421895,27.830189,0
0,11,2,2,2,1,2020,226.76,0,0,2020,1,1,1.47E+03,2.419421895,27.830189,0
0,11,2,2,2,2,2014,53.72,3,0,2014,1,1,1.05E+03,1.921641628,28.571428,0
0,11,2,2,2,1,2014,58.6,3,0,2014,1,1,1.05E+03,1.921641628,28.571428,0
0,11,2,2,2,2,2015,6.06,3,0,2015,1,1,1.11E+03,1.437023809,26.190475,0
0,11,2,2,0,2,2000,24.2,3,11,2000,1,1,1.21E+02,0.347811227,38.095238,0
0,11,2,2,0,2,2000,7.3,3,11,2000,1,1,1.21E+02,0.347811227,38.095238,0
0,11,2,2,0,2,2002,42.45,3,11,2002,1,1,1.47E+02,-0.731970902,32.275131,0
0,11,2,2,0,2,2002,28.47,3,2,2002,1,1,1.47E+02,-0.731970902,32.275131,0
0,11,2,2,2,2,2020,15.24,3,0,2020,1,1,1.47E+03,2.419421895,27.830189,0
0,11,2,2,2,2,2004,150,0,0,2004,1,1,1.96E+02,3.824637431,31.553398,0
0,11,2,2,0,2,2005,117,0,11,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,0,2,2005,29.3,3,2,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,2,2,2001,14.46,3,0,2001,1,1,1.34E+02,0.719125609,0,0
0,11,2,2,0,2,2003,400,0,11,2003,1,0,1.66E+02,1.127603487,28.643215,0
0,11,2,2,2,2,2004,27.78,3,0,2004,1,1,1.96E+02,3.824637431,31.553398,0
0,11,2,2,0,2,2005,16.9,3,11,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,2,2,2002,17.5,3,0,2002,1,1,1.47E+02,-0.731970902,32.275131,0
0,11,2,2,2,2,2003,1.7,3,1,2003,1,1,1.66E+02,1.127603487,28.643215,0
0,11,2,2,2,2,2009,12.01,3,0,2009,1,1,5.10E+02,-0.728165251,30.805687,0
0,11,2,2,2,2,2009,2.93,3,0,2009,1,1,5.10E+02,-0.728165251,30.805687,0
0,11,2,2,2,2,2016,15.55,3,0,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,2,2017,15.71,3,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,2,2017,72.22,3,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,0,2,1997,60,3,11,1997,1,1,9.62E+01,2.786465055,0,0
0,11,2,2,2,2,1996,25,3,0,1996,1,1,8.64E+01,8.313160289,44.148937,1
0,11,2,2,2,2,2005,12.7,3,0,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,1,2,2003,43.48,3,9,2003,0,1,1.66E+02,1.127603487,28.643215,0
0,11,2,2,2,2,2006,1.51,3,0,2006,1,1,2.75E+02,1.649430995,27.536232,0
0,11,2,2,0,2,2004,26.09,3,11,2004,1,1,1.96E+02,3.824637431,31.553398,0
0,11,2,2,3,2,2005,19.73,3,5,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,2,2,2005,8.18,3,0,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,0,2,2007,122.82,0,11,2007,1,1,3.55E+02,4.816767674,28.019323,0
0,11,2,2,2,2,2007,17.1,3,0,2007,1,1,3.55E+02,4.816767674,28.019323,0
0,11,2,2,2,2,2008,5.00715,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,2,2008,7.50644,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,1,2,2008,61.1588,3,9,2008,0,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,2,2008,22.8898,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,2,2008,20,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,2,2010,3.82,3,0,2010,1,1,6.09E+02,3.175324753,25.592417,0
0,11,2,2,2,2,2010,1.48,3,0,2010,1,1,6.09E+02,3.175324753,25.592417,0
0,11,2,2,2,2,2010,1.48,3,0,2010,1,1,6.09E+02,3.175324753,25.592417,0
0,11,2,2,0,2,2011,18.34,3,11,2011,1,1,7.55E+02,5.553898923,27.962086,0
0,11,2,2,3,2,2011,15.95,3,5,2011,1,1,7.55E+02,5.553898923,27.962086,0
0,11,2,2,0,2,2011,29.349118,3,11,2011,1,1,7.55E+02,5.553898923,27.962086,0
0,11,2,2,2,2,2012,36,3,0,2012,1,1,8.53E+02,2.619524326,27.962086,0
0,11,2,2,2,2,2012,30.11,3,0,2012,1,1,8.53E+02,2.619524326,27.962086,0
0,11,2,2,2,2,2012,14.9,3,0,2012,1,1,8.53E+02,2.619524326,27.962086,0
0,11,2,2,2,2,2011,5.57,3,0,2011,1,1,7.55E+02,5.553898923,27.962086,0
0,11,2,2,2,2,2012,9.29,3,0,2012,1,1,8.53E+02,2.619524326,27.962086,0
0,11,2,2,2,1,2012,48.75,3,0,2012,1,1,8.53E+02,2.619524326,27.962086,0
0,11,2,2,2,2,2013,13.14,3,0,2013,1,1,9.57E+02,2.621050017,26.540285,0
0,11,2,2,3,2,2012,29.349118,3,5,2012,1,1,8.53E+02,2.619524326,27.962086,0
0,11,2,2,2,2,2014,39.09,3,0,2014,1,1,1.05E+03,1.921641628,28.571428,0
0,11,2,2,3,2,2013,29.349118,3,5,2013,1,1,9.57E+02,2.621050017,26.540285,0
0,11,2,2,0,2,2014,32.56,3,11,2014,1,1,1.05E+03,1.921641628,28.571428,0
0,11,2,2,0,2,2016,23.17,3,11,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,2,2016,24.8,3,0,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,0,2015,7.41,3,0,2015,1,1,1.11E+03,1.437023809,26.190475,0
0,11,2,2,2,2,2018,9.64,3,0,2018,1,1,1.39E+03,2.0747904,36.320755,0
0,11,2,2,2,1,2017,22.09,3,7,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,1,2018,22.24,3,0,2018,1,1,1.39E+03,2.0747904,36.320755,0
0,11,2,2,2,1,2017,32.47,3,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,1,2018,34.01,3,1,2018,1,1,1.39E+03,2.0747904,36.320755,0
0,11,2,2,2,1,2015,40.03,3,1,2015,1,1,1.11E+03,1.437023809,26.190475,0
0,11,2,2,2,1,2018,63.16,3,0,2018,1,1,1.39E+03,2.0747904,36.320755,0
0,11,2,2,2,1,2015,50.26,3,0,2015,1,1,1.11E+03,1.437023809,26.190475,0
0,11,2,2,2,1,2013,50.26,3,0,2013,1,1,9.57E+02,2.621050017,26.540285,0
0,11,2,2,2,1,2016,53.67,3,0,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,1,2016,54.86,3,1,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,1,2015,57.08,3,0,2015,1,1,1.11E+03,1.437023809,26.190475,0
0,11,2,2,2,1,2018,58.27,3,0,2018,1,1,1.39E+03,2.0747904,36.320755,0
0,11,2,2,2,1,2017,63.01,3,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,1,2013,63.75,3,0,2013,1,1,9.57E+02,2.621050017,26.540285,0
0,11,2,2,2,1,2016,537,2,0,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,0,1,2016,503.5,2,2,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,1,2017,185,0,7,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,2,2019,70,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,1,2019,62.08,3,7,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,1,2019,60.77,3,0,2019,1,1,1.43E+03,2.899234164,38.207546,0
0,11,2,2,2,2,2020,45.56,3,0,2020,1,1,1.47E+03,2.419421895,27.830189,0
0,11,2,2,2,2,2022,41.99,3,7,2022,1,1,1.79E+03,1.973575557,28.301888,0
0,11,2,2,2,2,2022,8.7,3,0,2022,1,1,1.79E+03,1.973575557,28.301888,0
0,11,2,2,2,2,2020,47.38,3,0,2020,1,1,1.47E+03,2.419421895,27.830189,0
0,11,2,2,2,2,2013,19.91,3,0,2013,1,1,9.57E+02,2.621050017,26.540285,0
0,11,2,2,2,2,2023,41.55,3,8,2023,1,1,1.78E+03,0.234836829,0,0
0,11,2,2,2,2,2023,35.54,3,0,2023,1,1,1.78E+03,0.234836829,0,0
0,11,2,2,2,2,2023,38.24,3,8,2023,1,1,1.78E+03,0.234836829,0,0
0,11,2,2,3,2,2009,29.349118,3,4,2009,1,1,5.10E+02,-0.728165251,30.805687,0
0,11,2,2,2,1,2018,15.72,3,0,2018,1,1,1.39E+03,2.0747904,36.320755,0
0,11,2,2,2,1,2015,24.61,3,0,2015,1,1,1.11E+03,1.437023809,26.190475,0
0,11,2,2,2,1,2017,34.55,3,1,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,1,2018,35.43,3,1,2018,1,1,1.39E+03,2.0747904,36.320755,0
0,11,2,2,2,1,2016,37.07,3,1,2016,1,1,1.12E+03,2.000001822,26.666666,0
0,11,2,2,2,1,2017,45.37,3,1,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,2,1999,11.6,3,0,1999,1,1,1.09E+02,-1.401472683,0,0
0,11,2,2,2,2,2003,28.02,3,0,2003,1,1,1.66E+02,1.127603487,28.643215,0
0,11,2,2,0,2,2002,42.27,3,11,2002,1,1,1.47E+02,-0.731970902,32.275131,0
0,11,2,2,2,2,2005,21.69,3,0,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,2,2,2005,21.5,3,0,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,2,2,2006,17.8,3,0,2006,1,1,2.75E+02,1.649430995,27.536232,0
0,11,2,2,2,2,2006,48.5,3,0,2006,1,1,2.75E+02,1.649430995,27.536232,0
0,11,2,2,2,2,2003,29.349118,3,1,2003,1,1,1.66E+02,1.127603487,28.643215,0
0,11,2,2,2,2,2005,7.33,3,0,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,0,2,2006,11.29,3,11,2006,1,1,2.75E+02,1.649430995,27.536232,0
0,11,2,2,2,2,2006,29.349118,3,0,2006,1,1,2.75E+02,1.649430995,27.536232,0
0,11,2,2,2,2,2004,3.86,3,0,2004,1,1,1.96E+02,3.824637431,31.553398,0
0,11,2,2,2,2,2005,3.05,3,0,2005,1,1,2.29E+02,1.776414077,30.097088,0
0,11,2,2,2,2,2006,14.75,3,0,2006,1,1,2.75E+02,1.649430995,27.536232,0
0,11,2,2,0,2,2007,6.45,3,11,2007,1,1,3.55E+02,4.816767674,28.019323,0
0,11,2,2,2,2,2007,16.75,3,0,2007,1,1,3.55E+02,4.816767674,28.019323,0
0,11,2,2,0,2,2007,3.95,3,11,2007,1,1,3.55E+02,4.816767674,28.019323,0
0,11,2,2,2,2,2008,4.29185,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,2,2008,5.19313,3,0,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,0,2,2008,10,3,11,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,0,2,2008,12.8755,3,11,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,0,2,2008,17.1674,3,11,2008,1,1,4.59E+02,5.92525137,29.326923,0
0,11,2,2,2,2,2009,9.59,3,0,2009,1,1,5.10E+02,-0.728165251,30.805687,0
0,11,2,2,0,2,2010,29.349118,3,11,2010,1,1,6.09E+02,3.175324753,25.592417,0
0,11,2,2,1,2,2011,223.49,0,9,2011,0,1,7.55E+02,5.553898923,27.962086,0
0,11,2,2,2,2,2011,8.88,3,0,2011,1,1,7.55E+02,5.553898923,27.962086,0
0,11,2,2,2,1,2011,19.2,3,0,2011,1,1,7.55E+02,5.553898923,27.962086,0
0,11,2,2,2,2,2013,9.68,3,0,2013,1,1,9.57E+02,2.621050017,26.540285,0
0,11,2,2,0,2,2013,29.349118,3,11,2013,1,1,9.57E+02,2.621050017,26.540285,0
0,11,2,2,2,1,2014,32.57,3,0,2014,1,1,1.05E+03,1.921641628,28.571428,0
0,11,2,2,2,2,2015,31.82,3,0,2015,1,1,1.11E+03,1.437023809,26.190475,0
0,11,2,2,3,2,2015,29.349118,3,5,2015,1,1,1.11E+03,1.437023809,26.190475,0
0,11,2,2,2,2,2015,3.26,3,0,2015,1,1,1.11E+03,1.437023809,26.190475,0
0,11,2,2,0,2,2017,16.12,3,11,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,2,2017,26.51,3,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,1,2017,5.19,3,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
0,11,2,2,2,1,2014,47.44,3,7,2014,1,1,1.05E+03,1.921641628,28.571428,0
0,11,2,2,2,1,2012,48.93,3,0,2012,1,1,8.53E+02,2.619524326,27.962086,0
0,11,2,2,2,1,2018,51.3,3,1,2018,1,1,1.39E+03,2.0747904,36.320755,0
0,11,2,2,2,1,2017,51.89,3,0,2017,1,1,1.23E+03,1.593136001,38.57143,0
